departamento,provincia,municipio,cluster,appareil,variante,trajectoire,annee,acces,possession
Pando,Manuripi,Filadelfia,C4,microondas,hybride,acces_2035,2024,0.7637231503579952,0.0198922503108164
Pando,Manuripi,Filadelfia,C4,aire_acondicionado,hybride,acces_2035,2024,0.7637231503579952,0.0078740157480314
Pando,Manuripi,Filadelfia,C4,lavadora,hybride,acces_2035,2024,0.7637231503579952,0.1209610604805302
Pando,Manuripi,Filadelfia,C4,telefono,hybride,acces_2035,2024,0.7637231503579952,0.8475559237779619
Pando,Manuripi,Filadelfia,C4,computadora,hybride,acces_2035,2024,0.7637231503579952,0.0981772990886495
Pando,Manuripi,Filadelfia,C4,internet,hybride,acces_2035,2024,0.7637231503579952,0.0376967688483844
Pando,Manuripi,Filadelfia,C4,refrigerador,hybride,acces_2035,2035,1.0,0.588104095348103
Pando,Manuripi,Filadelfia,C4,microondas,hybride,acces_2035,2035,1.0,0.0766864514812913
Pando,Manuripi,Filadelfia,C4,aire_acondicionado,hybride,acces_2035,2035,1.0,0.0886685431673337
Pando,Manuripi,Filadelfia,C4,lavadora,hybride,acces_2035,2035,1.0,0.3360973045851917
Pando,Manuripi,Filadelfia,C4,telefono,hybride,acces_2035,2035,1.0,0.8980726264535879
Pando,Manuripi,Filadelfia,C4,computadora,hybride,acces_2035,2035,1.0,0.2563569960474678
Pando,Manuripi,Filadelfia,C4,internet,hybride,acces_2035,2035,1.0,0.3408245193887115
Pando,Manuripi,Filadelfia,C4,refrigerador,hybride,acces_2035,2050,1.0,0.588104095348103
Pando,Manuripi,Filadelfia,C4,microondas,hybride,acces_2035,2050,1.0,0.0766864514812913
Pando,Manuripi,Filadelfia,C4,aire_acondicionado,hybride,acces_2035,2050,1.0,0.0886685431673337
Pando,Manuripi,Filadelfia,C4,lavadora,hybride,acces_2035,2050,1.0,0.3360973045851917
Pando,Manuripi,Filadelfia,C4,telefono,hybride,acces_2035,2050,1.0,0.8980726264535879
Pando,Manuripi,Filadelfia,C4,computadora,hybride,acces_2035,2050,1.0,0.2563569960474678
Pando,Manuripi,Filadelfia,C4,internet,hybride,acces_2035,2050,1.0,0.3408245193887115
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,refrigerador,hybride,acces_2035,2024,0.8229007633587786,0.2776859504132231
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,microondas,hybride,acces_2035,2024,0.8229007633587786,0.0198347107438016
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,aire_acondicionado,hybride,acces_2035,2024,0.8229007633587786,0.009366391184573
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,lavadora,hybride,acces_2035,2024,0.8229007633587786,0.0568119139547711
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,telefono,hybride,acces_2035,2024,0.8229007633587786,0.74696802646086
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,computadora,hybride,acces_2035,2024,0.8229007633587786,0.1063360881542699
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,internet,hybride,acces_2035,2024,0.8229007633587786,0.0297684674751929
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,refrigerador,hybride,acces_2035,2035,1.0,0.588104095348103
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,microondas,hybride,acces_2035,2035,1.0,0.0766864514812913
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,aire_acondicionado,hybride,acces_2035,2035,1.0,0.0886685431673337
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,lavadora,hybride,acces_2035,2035,1.0,0.3360973045851917
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,telefono,hybride,acces_2035,2035,1.0,0.8980726264535879
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,computadora,hybride,acces_2035,2035,1.0,0.2563569960474678
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,internet,hybride,acces_2035,2035,1.0,0.3408245193887115
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,refrigerador,hybride,acces_2035,2050,1.0,0.588104095348103
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,microondas,hybride,acces_2035,2050,1.0,0.0766864514812913
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,aire_acondicionado,hybride,acces_2035,2050,1.0,0.0886685431673337
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,lavadora,hybride,acces_2035,2050,1.0,0.3360973045851917
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,telefono,hybride,acces_2035,2050,1.0,0.8980726264535879
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,computadora,hybride,acces_2035,2050,1.0,0.2563569960474678
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,internet,hybride,acces_2035,2050,1.0,0.3408245193887115
Pando,Madre de Dios,San Lorenzo,C4,refrigerador,hybride,acces_2035,2024,0.8367567567567568,0.2832469775474956
Pando,Madre de Dios,San Lorenzo,C4,microondas,hybride,acces_2035,2024,0.8367567567567568,0.0115074798619102
Pando,Madre de Dios,San Lorenzo,C4,aire_acondicionado,hybride,acces_2035,2024,0.8367567567567568,0.0086306098964326
Pando,Madre de Dios,San Lorenzo,C4,lavadora,hybride,acces_2035,2024,0.8367567567567568,0.0909090909090909
Pando,Madre de Dios,San Lorenzo,C4,telefono,hybride,acces_2035,2024,0.8367567567567568,0.8301669545192861
Pando,Madre de Dios,San Lorenzo,C4,computadora,hybride,acces_2035,2024,0.8367567567567568,0.1013241220495106
Pando,Madre de Dios,San Lorenzo,C4,internet,hybride,acces_2035,2024,0.8367567567567568,0.0558434081750143
Pando,Madre de Dios,San Lorenzo,C4,refrigerador,hybride,acces_2035,2035,1.0,0.588104095348103
Pando,Madre de Dios,San Lorenzo,C4,microondas,hybride,acces_2035,2035,1.0,0.0766864514812913
Pando,Madre de Dios,San Lorenzo,C4,aire_acondicionado,hybride,acces_2035,2035,1.0,0.0886685431673337
Pando,Madre de Dios,San Lorenzo,C4,lavadora,hybride,acces_2035,2035,1.0,0.3360973045851917
Pando,Madre de Dios,San Lorenzo,C4,telefono,hybride,acces_2035,2035,1.0,0.8980726264535879
Pando,Madre de Dios,San Lorenzo,C4,computadora,hybride,acces_2035,2035,1.0,0.2563569960474678
Pando,Madre de Dios,San Lorenzo,C4,internet,hybride,acces_2035,2035,1.0,0.3408245193887115
Pando,Madre de Dios,San Lorenzo,C4,refrigerador,hybride,acces_2035,2050,1.0,0.588104095348103
Pando,Madre de Dios,San Lorenzo,C4,microondas,hybride,acces_2035,2050,1.0,0.0766864514812913
Pando,Madre de Dios,San Lorenzo,C4,aire_acondicionado,hybride,acces_2035,2050,1.0,0.0886685431673337
Pando,Madre de Dios,San Lorenzo,C4,lavadora,hybride,acces_2035,2050,1.0,0.3360973045851917
Pando,Madre de Dios,San Lorenzo,C4,telefono,hybride,acces_2035,2050,1.0,0.8980726264535879
Pando,Madre de Dios,San Lorenzo,C4,computadora,hybride,acces_2035,2050,1.0,0.2563569960474678
Pando,Madre de Dios,San Lorenzo,C4,internet,hybride,acces_2035,2050,1.0,0.3408245193887115
Pando,Madre de Dios,Sena,C4,refrigerador,hybride,acces_2035,2024,0.6267826086956522,0.214075165806927
Pando,Madre de Dios,Sena,C4,microondas,hybride,acces_2035,2024,0.6267826086956522,0.0143699336772291
Pando,Madre de Dios,Sena,C4,aire_acondicionado,hybride,acces_2035,2024,0.6267826086956522,0.0162182086251382
Pando,Madre de Dios,Sena,C4,lavadora,hybride,acces_2035,2024,0.6267826086956522,0.0762992996682639
Pando,Madre de Dios,Sena,C4,telefono,hybride,acces_2035,2024,0.6267826086956522,0.7874769797421731
Pando,Madre de Dios,Sena,C4,computadora,hybride,acces_2035,2024,0.6267826086956522,0.1046425939572586
Pando,Madre de Dios,Sena,C4,internet,hybride,acces_2035,2024,0.6267826086956522,0.1201179071481208
Pando,Madre de Dios,Sena,C4,refrigerador,hybride,acces_2035,2035,1.0,0.588104095348103
Pando,Madre de Dios,Sena,C4,microondas,hybride,acces_2035,2035,1.0,0.0766864514812913
Pando,Madre de Dios,Sena,C4,aire_acondicionado,hybride,acces_2035,2035,1.0,0.0886685431673337
Pando,Madre de Dios,Sena,C4,lavadora,hybride,acces_2035,2035,1.0,0.3360973045851917
Pando,Madre de Dios,Sena,C4,telefono,hybride,acces_2035,2035,1.0,0.8980726264535879
Pando,Madre de Dios,Sena,C4,computadora,hybride,acces_2035,2035,1.0,0.2563569960474678
Pando,Madre de Dios,Sena,C4,internet,hybride,acces_2035,2035,1.0,0.3408245193887115
Pando,Madre de Dios,Sena,C4,refrigerador,hybride,acces_2035,2050,1.0,0.588104095348103
Pando,Madre de Dios,Sena,C4,microondas,hybride,acces_2035,2050,1.0,0.0766864514812913
Pando,Madre de Dios,Sena,C4,aire_acondicionado,hybride,acces_2035,2050,1.0,0.0886685431673337
Pando,Madre de Dios,Sena,C4,lavadora,hybride,acces_2035,2050,1.0,0.3360973045851917
Pando,Madre de Dios,Sena,C4,telefono,hybride,acces_2035,2050,1.0,0.8980726264535879
Pando,Madre de Dios,Sena,C4,computadora,hybride,acces_2035,2050,1.0,0.2563569960474678
Pando,Madre de Dios,Sena,C4,internet,hybride,acces_2035,2050,1.0,0.3408245193887115
Pando,Abuná,Santa Rosa,C4,refrigerador,hybride,acces_2035,2024,0.8267441860465117,0.3933823529411764
Pando,Abuná,Santa Rosa,C4,microondas,hybride,acces_2035,2024,0.8267441860465117,0.0183823529411764
Pando,Abuná,Santa Rosa,C4,aire_acondicionado,hybride,acces_2035,2024,0.8267441860465117,0.0098039215686274
Pando,Abuná,Santa Rosa,C4,lavadora,hybride,acces_2035,2024,0.8267441860465117,0.1580882352941176
Pando,Abuná,Santa Rosa,C4,telefono,hybride,acces_2035,2024,0.8267441860465117,0.8355828220858895
Pando,Abuná,Santa Rosa,C4,computadora,hybride,acces_2035,2024,0.8267441860465117,0.1482843137254902
Pando,Abuná,Santa Rosa,C4,internet,hybride,acces_2035,2024,0.8267441860465117,0.0429447852760736
Pando,Abuná,Santa Rosa,C4,refrigerador,hybride,acces_2035,2035,1.0,0.588104095348103
Pando,Abuná,Santa Rosa,C4,microondas,hybride,acces_2035,2035,1.0,0.0766864514812913
Pando,Abuná,Santa Rosa,C4,aire_acondicionado,hybride,acces_2035,2035,1.0,0.0886685431673337
Pando,Abuná,Santa Rosa,C4,lavadora,hybride,acces_2035,2035,1.0,0.3360973045851917
Pando,Abuná,Santa Rosa,C4,telefono,hybride,acces_2035,2035,1.0,0.8980726264535879
Pando,Abuná,Santa Rosa,C4,computadora,hybride,acces_2035,2035,1.0,0.2563569960474678
Pando,Abuná,Santa Rosa,C4,internet,hybride,acces_2035,2035,1.0,0.3408245193887115
Pando,Abuná,Santa Rosa,C4,refrigerador,hybride,acces_2035,2050,1.0,0.588104095348103
Pando,Abuná,Santa Rosa,C4,microondas,hybride,acces_2035,2050,1.0,0.0766864514812913
Pando,Abuná,Santa Rosa,C4,aire_acondicionado,hybride,acces_2035,2050,1.0,0.0886685431673337
Pando,Abuná,Santa Rosa,C4,lavadora,hybride,acces_2035,2050,1.0,0.3360973045851917
Pando,Abuná,Santa Rosa,C4,telefono,hybride,acces_2035,2050,1.0,0.8980726264535879
Pando,Abuná,Santa Rosa,C4,computadora,hybride,acces_2035,2050,1.0,0.2563569960474678
Pando,Abuná,Santa Rosa,C4,internet,hybride,acces_2035,2050,1.0,0.3408245193887115
Pando,Abuná,Ingavi,C4,refrigerador,hybride,acces_2035,2024,0.5978428351309707,0.0425531914893617
Pando,Abuná,Ingavi,C4,microondas,hybride,acces_2035,2024,0.5978428351309707,0.0032733224222585
Pando,Abuná,Ingavi,C4,aire_acondicionado,hybride,acces_2035,2024,0.5978428351309707,0.0
Pando,Abuná,Ingavi,C4,lavadora,hybride,acces_2035,2024,0.5978428351309707,0.0098199672667757
Pando,Abuná,Ingavi,C4,telefono,hybride,acces_2035,2024,0.5978428351309707,0.7855973813420621
Pando,Abuná,Ingavi,C4,computadora,hybride,acces_2035,2024,0.5978428351309707,0.0704918032786885
Pando,Abuná,Ingavi,C4,internet,hybride,acces_2035,2024,0.5978428351309707,0.0344262295081967
Pando,Abuná,Ingavi,C4,refrigerador,hybride,acces_2035,2035,1.0,0.588104095348103
Pando,Abuná,Ingavi,C4,microondas,hybride,acces_2035,2035,1.0,0.0766864514812913
Pando,Abuná,Ingavi,C4,aire_acondicionado,hybride,acces_2035,2035,1.0,0.0886685431673337
Pando,Abuná,Ingavi,C4,lavadora,hybride,acces_2035,2035,1.0,0.3360973045851917
Pando,Abuná,Ingavi,C4,telefono,hybride,acces_2035,2035,1.0,0.8980726264535879
Pando,Abuná,Ingavi,C4,computadora,hybride,acces_2035,2035,1.0,0.2563569960474678
Pando,Abuná,Ingavi,C4,internet,hybride,acces_2035,2035,1.0,0.3408245193887115
Pando,Abuná,Ingavi,C4,refrigerador,hybride,acces_2035,2050,1.0,0.588104095348103
Pando,Abuná,Ingavi,C4,microondas,hybride,acces_2035,2050,1.0,0.0766864514812913
Pando,Abuná,Ingavi,C4,aire_acondicionado,hybride,acces_2035,2050,1.0,0.0886685431673337
Pando,Abuná,Ingavi,C4,lavadora,hybride,acces_2035,2050,1.0,0.3360973045851917
Pando,Abuná,Ingavi,C4,telefono,hybride,acces_2035,2050,1.0,0.8980726264535879
Pando,Abuná,Ingavi,C4,computadora,hybride,acces_2035,2050,1.0,0.2563569960474678
Pando,Abuná,Ingavi,C4,internet,hybride,acces_2035,2050,1.0,0.3408245193887115
Pando,Federico Román,Nueva Esperanza,C4,refrigerador,hybride,acces_2035,2024,0.6912065439672802,0.038543897216274
Pando,Federico Román,Nueva Esperanza,C4,microondas,hybride,acces_2035,2024,0.6912065439672802,0.0021459227467811
Pando,Federico Román,Nueva Esperanza,C4,aire_acondicionado,hybride,acces_2035,2024,0.6912065439672802,0.0
Pando,Federico Román,Nueva Esperanza,C4,lavadora,hybride,acces_2035,2024,0.6912065439672802,0.0085836909871244
Pando,Federico Román,Nueva Esperanza,C4,telefono,hybride,acces_2035,2024,0.6912065439672802,0.7841880341880342
Pando,Federico Román,Nueva Esperanza,C4,computadora,hybride,acces_2035,2024,0.6912065439672802,0.1047008547008547
Pando,Federico Román,Nueva Esperanza,C4,internet,hybride,acces_2035,2024,0.6912065439672802,0.0405982905982906
Pando,Federico Román,Nueva Esperanza,C4,refrigerador,hybride,acces_2035,2035,1.0,0.588104095348103
Pando,Federico Román,Nueva Esperanza,C4,microondas,hybride,acces_2035,2035,1.0,0.0766864514812913
Pando,Federico Román,Nueva Esperanza,C4,aire_acondicionado,hybride,acces_2035,2035,1.0,0.0886685431673337
Pando,Federico Román,Nueva Esperanza,C4,lavadora,hybride,acces_2035,2035,1.0,0.3360973045851917
Pando,Federico Román,Nueva Esperanza,C4,telefono,hybride,acces_2035,2035,1.0,0.8980726264535879
Pando,Federico Román,Nueva Esperanza,C4,computadora,hybride,acces_2035,2035,1.0,0.2563569960474678
Pando,Federico Román,Nueva Esperanza,C4,internet,hybride,acces_2035,2035,1.0,0.3408245193887115
Pando,Federico Román,Nueva Esperanza,C4,refrigerador,hybride,acces_2035,2050,1.0,0.588104095348103
Pando,Federico Román,Nueva Esperanza,C4,microondas,hybride,acces_2035,2050,1.0,0.0766864514812913
Pando,Federico Román,Nueva Esperanza,C4,aire_acondicionado,hybride,acces_2035,2050,1.0,0.0886685431673337
Pando,Federico Román,Nueva Esperanza,C4,lavadora,hybride,acces_2035,2050,1.0,0.3360973045851917
Pando,Federico Román,Nueva Esperanza,C4,telefono,hybride,acces_2035,2050,1.0,0.8980726264535879
Pando,Federico Román,Nueva Esperanza,C4,computadora,hybride,acces_2035,2050,1.0,0.2563569960474678
Pando,Federico Román,Nueva Esperanza,C4,internet,hybride,acces_2035,2050,1.0,0.3408245193887115
Pando,Federico Román,Villa Nueva,C4,refrigerador,hybride,acces_2035,2024,0.6991525423728814,0.1714285714285714
Pando,Federico Román,Villa Nueva,C4,microondas,hybride,acces_2035,2024,0.6991525423728814,0.0063492063492063
Pando,Federico Román,Villa Nueva,C4,aire_acondicionado,hybride,acces_2035,2024,0.6991525423728814,0.0031746031746031
Pando,Federico Román,Villa Nueva,C4,lavadora,hybride,acces_2035,2024,0.6991525423728814,0.0206349206349206
Pando,Federico Román,Villa Nueva,C4,telefono,hybride,acces_2035,2024,0.6991525423728814,0.7429022082018928
Pando,Federico Román,Villa Nueva,C4,computadora,hybride,acces_2035,2024,0.6991525423728814,0.0555555555555555
Pando,Federico Román,Villa Nueva,C4,internet,hybride,acces_2035,2024,0.6991525423728814,0.0253968253968253
Pando,Federico Román,Villa Nueva,C4,refrigerador,hybride,acces_2035,2035,1.0,0.588104095348103
Pando,Federico Román,Villa Nueva,C4,microondas,hybride,acces_2035,2035,1.0,0.0766864514812913
Pando,Federico Román,Villa Nueva,C4,aire_acondicionado,hybride,acces_2035,2035,1.0,0.0886685431673337
Pando,Federico Román,Villa Nueva,C4,lavadora,hybride,acces_2035,2035,1.0,0.3360973045851917
Pando,Federico Román,Villa Nueva,C4,telefono,hybride,acces_2035,2035,1.0,0.8980726264535879
Pando,Federico Román,Villa Nueva,C4,computadora,hybride,acces_2035,2035,1.0,0.2563569960474678
Pando,Federico Román,Villa Nueva,C4,internet,hybride,acces_2035,2035,1.0,0.3408245193887115
Pando,Federico Román,Villa Nueva,C4,refrigerador,hybride,acces_2035,2050,1.0,0.588104095348103
Pando,Federico Román,Villa Nueva,C4,microondas,hybride,acces_2035,2050,1.0,0.0766864514812913
Pando,Federico Román,Villa Nueva,C4,aire_acondicionado,hybride,acces_2035,2050,1.0,0.0886685431673337
Pando,Federico Román,Villa Nueva,C4,lavadora,hybride,acces_2035,2050,1.0,0.3360973045851917
Pando,Federico Román,Villa Nueva,C4,telefono,hybride,acces_2035,2050,1.0,0.8980726264535879
Pando,Federico Román,Villa Nueva,C4,computadora,hybride,acces_2035,2050,1.0,0.2563569960474678
Pando,Federico Román,Villa Nueva,C4,internet,hybride,acces_2035,2050,1.0,0.3408245193887115
Pando,Federico Román,Santos Mercado,C4,refrigerador,hybride,acces_2035,2024,0.653910149750416,0.1161048689138576
Pando,Federico Román,Santos Mercado,C4,microondas,hybride,acces_2035,2024,0.653910149750416,0.0074906367041198
Pando,Federico Román,Santos Mercado,C4,aire_acondicionado,hybride,acces_2035,2024,0.653910149750416,0.0037453183520599
Pando,Federico Román,Santos Mercado,C4,lavadora,hybride,acces_2035,2024,0.653910149750416,0.0262664165103189
Pando,Federico Román,Santos Mercado,C4,telefono,hybride,acces_2035,2024,0.653910149750416,0.7434456928838952
Pando,Federico Román,Santos Mercado,C4,computadora,hybride,acces_2035,2024,0.653910149750416,0.048689138576779
Pando,Federico Román,Santos Mercado,C4,internet,hybride,acces_2035,2024,0.653910149750416,0.0149812734082397
Pando,Federico Román,Santos Mercado,C4,refrigerador,hybride,acces_2035,2035,1.0,0.588104095348103
Pando,Federico Román,Santos Mercado,C4,microondas,hybride,acces_2035,2035,1.0,0.0766864514812913
Pando,Federico Román,Santos Mercado,C4,aire_acondicionado,hybride,acces_2035,2035,1.0,0.0886685431673337
Pando,Federico Román,Santos Mercado,C4,lavadora,hybride,acces_2035,2035,1.0,0.3360973045851917
Pando,Federico Román,Santos Mercado,C4,telefono,hybride,acces_2035,2035,1.0,0.8980726264535879
Pando,Federico Román,Santos Mercado,C4,computadora,hybride,acces_2035,2035,1.0,0.2563569960474678
Pando,Federico Román,Santos Mercado,C4,internet,hybride,acces_2035,2035,1.0,0.3408245193887115
Pando,Federico Román,Santos Mercado,C4,refrigerador,hybride,acces_2035,2050,1.0,0.588104095348103
Pando,Federico Román,Santos Mercado,C4,microondas,hybride,acces_2035,2050,1.0,0.0766864514812913
Pando,Federico Román,Santos Mercado,C4,aire_acondicionado,hybride,acces_2035,2050,1.0,0.0886685431673337
Pando,Federico Román,Santos Mercado,C4,lavadora,hybride,acces_2035,2050,1.0,0.3360973045851917
Pando,Federico Román,Santos Mercado,C4,telefono,hybride,acces_2035,2050,1.0,0.8980726264535879
Pando,Federico Román,Santos Mercado,C4,computadora,hybride,acces_2035,2050,1.0,0.2563569960474678
Pando,Federico Román,Santos Mercado,C4,internet,hybride,acces_2035,2050,1.0,0.3408245193887115
La Paz,Abel Iturralde,Ixiamas,C1,refrigerador,hybride,acces_2050,2024,0.6845130066545675,0.2695058517555266
La Paz,Abel Iturralde,Ixiamas,C1,microondas,hybride,acces_2050,2024,0.6845130066545675,0.0347741306467338
La Paz,Abel Iturralde,Ixiamas,C1,aire_acondicionado,hybride,acces_2050,2024,0.6845130066545675,0.0143042912873862
La Paz,Abel Iturralde,Ixiamas,C1,lavadora,hybride,acces_2050,2024,0.6845130066545675,0.0900520156046814
La Paz,Abel Iturralde,Ixiamas,C1,telefono,hybride,acces_2050,2024,0.6845130066545675,0.7751383013342011
La Paz,Abel Iturralde,Ixiamas,C1,computadora,hybride,acces_2050,2024,0.6845130066545675,0.1187764399609502
La Paz,Abel Iturralde,Ixiamas,C1,internet,hybride,acces_2050,2024,0.6845130066545675,0.0553205336804425
La Paz,Abel Iturralde,Ixiamas,C1,refrigerador,hybride,acces_2050,2035,0.8448732409155981,0.3979272366162064
La Paz,Abel Iturralde,Ixiamas,C1,microondas,hybride,acces_2050,2035,0.8448732409155981,0.048022138856985
La Paz,Abel Iturralde,Ixiamas,C1,aire_acondicionado,hybride,acces_2050,2035,0.8448732409155981,0.0519907982563286
La Paz,Abel Iturralde,Ixiamas,C1,lavadora,hybride,acces_2050,2035,0.8448732409155981,0.2116575357754505
La Paz,Abel Iturralde,Ixiamas,C1,telefono,hybride,acces_2050,2035,0.8448732409155981,0.8406857539362951
La Paz,Abel Iturralde,Ixiamas,C1,computadora,hybride,acces_2050,2035,0.8448732409155981,0.1798277090363502
La Paz,Abel Iturralde,Ixiamas,C1,internet,hybride,acces_2050,2035,0.8448732409155981,0.2097093821495889
La Paz,Abel Iturralde,Ixiamas,C1,refrigerador,hybride,acces_2050,2050,1.0,0.588104095348103
La Paz,Abel Iturralde,Ixiamas,C1,microondas,hybride,acces_2050,2050,1.0,0.0766864514812913
La Paz,Abel Iturralde,Ixiamas,C1,aire_acondicionado,hybride,acces_2050,2050,1.0,0.0886685431673337
La Paz,Abel Iturralde,Ixiamas,C1,lavadora,hybride,acces_2050,2050,1.0,0.3360973045851917
La Paz,Abel Iturralde,Ixiamas,C1,telefono,hybride,acces_2050,2050,1.0,0.8980726264535879
La Paz,Abel Iturralde,Ixiamas,C1,computadora,hybride,acces_2050,2050,1.0,0.2563569960474678
La Paz,Abel Iturralde,Ixiamas,C1,internet,hybride,acces_2050,2050,1.0,0.3408245193887115
Beni,Vaca Diez,Riberalta,C3,refrigerador,hybride,acces_2050,2024,0.8934115589242767,0.497653683716565
Beni,Vaca Diez,Riberalta,C3,microondas,hybride,acces_2050,2024,0.8934115589242767,0.0735064122614951
Beni,Vaca Diez,Riberalta,C3,aire_acondicionado,hybride,acces_2050,2024,0.8934115589242767,0.0686972161401313
Beni,Vaca Diez,Riberalta,C3,lavadora,hybride,acces_2050,2024,0.8934115589242767,0.2351239346313238
Beni,Vaca Diez,Riberalta,C3,telefono,hybride,acces_2050,2024,0.8934115589242767,0.867712040042232
Beni,Vaca Diez,Riberalta,C3,computadora,hybride,acces_2050,2024,0.8934115589242767,0.2281902824505124
Beni,Vaca Diez,Riberalta,C3,internet,hybride,acces_2050,2024,0.8934115589242767,0.3706485175623875
Beni,Vaca Diez,Riberalta,C3,refrigerador,hybride,acces_2050,2035,0.9443169045850032,0.5198396886590487
Beni,Vaca Diez,Riberalta,C3,microondas,hybride,acces_2050,2035,0.9443169045850032,0.0663973326710664
Beni,Vaca Diez,Riberalta,C3,aire_acondicionado,hybride,acces_2050,2035,0.9443169045850032,0.0755029850035406
Beni,Vaca Diez,Riberalta,C3,lavadora,hybride,acces_2050,2035,0.9443169045850032,0.2914293726245754
Beni,Vaca Diez,Riberalta,C3,telefono,hybride,acces_2050,2035,0.9443169045850032,0.8774734808464134
Beni,Vaca Diez,Riberalta,C3,computadora,hybride,acces_2050,2035,0.9443169045850032,0.2288866381554217
Beni,Vaca Diez,Riberalta,C3,internet,hybride,acces_2050,2035,0.9443169045850032,0.2937604490740331
Beni,Vaca Diez,Riberalta,C3,refrigerador,hybride,acces_2050,2050,1.0,0.588104095348103
Beni,Vaca Diez,Riberalta,C3,microondas,hybride,acces_2050,2050,1.0,0.0766864514812913
Beni,Vaca Diez,Riberalta,C3,aire_acondicionado,hybride,acces_2050,2050,1.0,0.0886685431673337
Beni,Vaca Diez,Riberalta,C3,lavadora,hybride,acces_2050,2050,1.0,0.3360973045851917
Beni,Vaca Diez,Riberalta,C3,telefono,hybride,acces_2050,2050,1.0,0.8980726264535879
Beni,Vaca Diez,Riberalta,C3,computadora,hybride,acces_2050,2050,1.0,0.2563569960474678
Beni,Vaca Diez,Riberalta,C3,internet,hybride,acces_2050,2050,1.0,0.3408245193887115
Beni,Vaca Diez,Guayaramerín,C3,refrigerador,hybride,acces_2050,2024,0.9242493802222018,0.5411799352115442
Beni,Vaca Diez,Guayaramerín,C3,microondas,hybride,acces_2050,2024,0.9242493802222018,0.0847158142730931
Beni,Vaca Diez,Guayaramerín,C3,aire_acondicionado,hybride,acces_2050,2024,0.9242493802222018,0.1135872766542313
Beni,Vaca Diez,Guayaramerín,C3,lavadora,hybride,acces_2050,2024,0.9242493802222018,0.3520172769215667
Beni,Vaca Diez,Guayaramerín,C3,telefono,hybride,acces_2050,2024,0.9242493802222018,0.8390330188679245
Beni,Vaca Diez,Guayaramerín,C3,computadora,hybride,acces_2050,2024,0.9242493802222018,0.2262630233929624
Beni,Vaca Diez,Guayaramerín,C3,internet,hybride,acces_2050,2024,0.9242493802222018,0.3903086298407706
Beni,Vaca Diez,Guayaramerín,C3,refrigerador,hybride,acces_2050,2035,0.9626513592257788,0.5423167197704125
Beni,Vaca Diez,Guayaramerín,C3,microondas,hybride,acces_2050,2035,0.9626513592257788,0.0697851720272242
Beni,Vaca Diez,Guayaramerín,C3,aire_acondicionado,hybride,acces_2050,2035,0.9626513592257788,0.0798379331089857
Beni,Vaca Diez,Guayaramerín,C3,lavadora,hybride,acces_2050,2035,0.9626513592257788,0.3061369273380048
Beni,Vaca Diez,Guayaramerín,C3,telefono,hybride,acces_2050,2035,0.9626513592257788,0.8842560438120447
Beni,Vaca Diez,Guayaramerín,C3,computadora,hybride,acces_2050,2035,0.9626513592257788,0.2379316459263429
Beni,Vaca Diez,Guayaramerín,C3,internet,hybride,acces_2050,2035,0.9626513592257788,0.309256966571197
Beni,Vaca Diez,Guayaramerín,C3,refrigerador,hybride,acces_2050,2050,1.0,0.588104095348103
Beni,Vaca Diez,Guayaramerín,C3,microondas,hybride,acces_2050,2050,1.0,0.0766864514812913
Beni,Vaca Diez,Guayaramerín,C3,aire_acondicionado,hybride,acces_2050,2050,1.0,0.0886685431673337
Beni,Vaca Diez,Guayaramerín,C3,lavadora,hybride,acces_2050,2050,1.0,0.3360973045851917
Beni,Vaca Diez,Guayaramerín,C3,telefono,hybride,acces_2050,2050,1.0,0.8980726264535879
Beni,Vaca Diez,Guayaramerín,C3,computadora,hybride,acces_2050,2050,1.0,0.2563569960474678
Beni,Vaca Diez,Guayaramerín,C3,internet,hybride,acces_2050,2050,1.0,0.3408245193887115
Beni,General José Ballivián,Reyes,C1,refrigerador,hybride,acces_2050,2024,0.7919227392449517,0.4228043143297381
Beni,General José Ballivián,Reyes,C1,microondas,hybride,acces_2050,2024,0.7919227392449517,0.0644067796610169
Beni,General José Ballivián,Reyes,C1,aire_acondicionado,hybride,acces_2050,2024,0.7919227392449517,0.0523882896764252
