Cluster,Comunidad,Municipio_std,HH,distance_km,nearest_line_type,annual_extension_EUR_HH,annual_standalone_EUR_HH,dispersed,breakeven_distance_km,dispersed_glouton_noeud_seul,dispersed_breakeven_independant,km_arete_parent_glouton,attache_glouton,km_arete_parent_glouton_noeud_seul
C4,SANTA MARIA,Puerto_Rico,11.604244308847287,23.59916707913372,Sist. Ais.,2149.72,1277.09,False,13.941,False,True,8.16380274018204,node,8.16380274018204
C4,CANAN AGUADA,Puerto_Rico,13.398718185888224,24.566098522027737,Sist. Ais.,1939.82,1277.09,False,16.097,False,True,9.452762833067009,node,9.452762833067009
C4,PUERTO CARDENAS,Puerto_Rico,1.998548934114129,26.344396375970756,Sist. Ais.,13838.22,1277.09,True,2.401,True,True,,,
C4,PROVIDENCIA,Puerto_Rico,2.2026239911873216,26.65777433137254,Sist. Ais.,12706.89,1277.09,False,2.646,False,True,0.9997345688244235,tap,1.657282911464352
C4,INDEPENDENCIA,Puerto_Rico,13.011668890050737,27.839585351256023,Sist. Ais.,2260.78,1277.09,False,15.632,False,True,1.8990876628334163,tap,3.305061669526351
C4,MANCHESTER,Puerto_Rico,19.211390749466315,30.60584332179751,Sist. Ais.,1687.81,1277.09,False,23.08,False,True,0.20927859656320152,tap,0.3942448682746256
C4,EL CARMEN,Puerto_Rico,64.56579106287171,30.673152422278772,Sist. Ais.,515.57,1277.09,False,77.568,False,False,0.3341129826592049,node,23.636941637792955
C4,NUEVA VIDA,Puerto_Rico,9.992744670570644,31.49935538994808,Sist. Ais.,3322.5,1277.09,False,12.005,False,True,7.190155985752843,node,7.190155985752843
C4,HIROSHIMA,Puerto_Rico,17.599891111189674,33.34145902343985,Sist. Ais.,2003.72,1277.09,False,21.144,False,True,8.729976816801626,node,8.729976816801626
C4,PUERTO AMERICA,Puerto_Rico,6.994921269399452,34.71251597812044,Sist. Ais.,5220.56,1277.09,False,8.404,False,True,2.348884585352304,tap,2.528198717107676
C4,VICTORIA,Puerto_Rico,3.4059735153175783,35.91352420318777,Sist. Ais.,11072.88,1277.09,False,4.092,True,True,0.8797380408716408,tap,
C4,ALIANZA,Puerto_Rico,14.602067710018481,36.66095048120904,Sist. Ais.,2649.85,1277.09,False,17.543,False,True,0.9351630648604313,tap,9.275008676116874
C4,CAMACHO,Puerto_Rico,3.4059735153175783,39.26206127814715,Sist. Ais.,12103.68,1277.09,False,4.092,True,True,0.5463605635533161,tap,
C4,LAS ARENAS,Puerto_Rico,5.6085975065049,39.80558742614102,Sist. Ais.,7458.76,1277.09,False,6.738,True,True,0.10268155513878202,tap,
C4,NARANJAL,San_Lorenzo,5.730473745343618,0.0039301835402918,Sist. Ais.,18.19,1278.98,False,6.895,False,False,0.00393018353990907,root,0.0039301835402918
C4,VISTA ALEGRE,San_Lorenzo,13.348721384477757,0.0330269155867351,Sist. Ais.,20.07,1278.98,False,16.061,False,False,0.03302691558754838,root,0.0330269155867351
C4,BLANCA FLOR,San_Lorenzo,24.241525449522534,0.0348239138550811,Sist. Ais.,18.98,1278.98,False,29.167,False,False,0.034823913855364624,root,0.0348239138550811
C4,GENECHIQUIA,San_Lorenzo,68.00212285158247,0.0843215109303369,Sist. Ais.,18.77,1278.98,False,81.819,False,False,0.08432151093069275,root,0.0843215109303369
C4,SANTA ELENA,San_Lorenzo,51.94698846683654,0.0871459656702531,Sist. Ais.,19.23,1278.98,False,62.502,False,False,0.0871459656701394,root,0.0871459656702531
C4,LORETO,San_Lorenzo,14.607237313671439,0.1259878652667654,Sist. Ais.,26.52,1278.98,False,17.575,False,False,0.12598786526680442,root,0.1259878652667654
C4,NUEVA ESPERANZA,San_Lorenzo,3.0851752840298197,0.1613170365608272,Sist. Ais.,72.3,1278.98,False,3.712,False,False,0.16131703656140323,root,0.1613170365608272
C4,NUEVO HORIZONTE,San_Lorenzo,11.711443171522438,0.196574676704216,Sist. Ais.,35.07,1278.98,False,14.091,False,False,0.19657467670387463,root,0.196574676704216
C4,PALESTINA,San_Lorenzo,14.796618455552256,0.1998269599319047,Sist. Ais.,31.63,1278.98,False,17.803,False,False,0.1998269599319047,root,0.1998269599319047
C4,LOS REYES,San_Lorenzo,19.897834236299037,0.2861686635769537,Sist. Ais.,32.55,1278.98,False,23.941,False,False,0.28616866357730475,root,0.2861686635769537
C4,SAN MARTIN,San_Lorenzo,25.060164556000196,0.8351533740726772,Sist. Ais.,52.42,1278.98,False,30.152,False,False,0.7675600161206865,node,0.7675600161206865
C4,REMANSO,San_Lorenzo,17.063154633104414,0.9040819464872724,Sist. Ais.,73.03,1278.98,False,20.53,False,False,0.9040819464872725,root,0.9040819464872724
C4,NAVIDAD,San_Lorenzo,21.724493591135175,1.1576420617696976,Sist. Ais.,73.35,1278.98,False,26.139,False,False,1.1576420617696976,root,1.1576420617696976
C4,SAMARIA,San_Lorenzo,28.273606442956456,1.4373880366144585,Sist. Ais.,70.78,1278.98,False,34.018,False,False,1.4373880366144585,root,1.4373880366144585
C4,SANTA MARIA,San_Lorenzo,13.348721384477757,1.5060804842509012,Sist. Ais.,135.77,1278.98,False,16.061,False,False,1.5060804842510405,root,1.5060804842509012
C4,GALILEA,San_Lorenzo,9.255525852089459,1.6591496641340502,Sist. Ais.,205.42,1278.98,False,11.136,False,False,1.6591496641340502,root,1.6591496641340502
C4,NANAGUA,San_Lorenzo,11.0821852069256,1.7213765092462208,Sist. Ais.,180.33,1278.98,False,13.334,False,False,0.8965518840665904,node,0.8965518840665904
C4,VIÑA DEL RIO,San_Lorenzo,8.626267887492618,3.085192357942196,Sist. Ais.,392.46,1278.98,False,10.379,False,False,3.085192357942196,root,3.085192357942196
C4,COPACABANA,San_Lorenzo,8.626267887492618,5.585728829558041,Sist. Ais.,696.39,1278.98,False,10.379,False,False,2.7313182158169957,tap,3.4619061404149893
C4,PUERTO COPACABANA,San_Lorenzo,57.549195609253715,6.999531552815245,Sist. Ais.,145.0,1278.98,False,69.242,False,False,2.1271330303931046,root,6.999531552815245
C4,SANTA ANITA,San_Lorenzo,0.8186391064776598,7.572366479542287,Sist. Ais.,9715.81,1278.98,True,0.985,True,True,,,
C4,EXALTACION,San_Lorenzo,24.180410910568156,9.028990587682555,Sist. Ais.,408.98,1278.98,False,29.093,False,False,9.02899058768234,root,9.028990587682555
C4,VENECIA,San_Lorenzo,14.546122774717055,11.14820455278636,Sist. Ais.,821.03,1278.98,False,17.502,False,False,9.521471764190016,node,9.521471764190016
C4,TRIGALITO,San_Lorenzo,7.61824763913414,11.331689132738669,Sist. Ais.,1577.02,1278.98,False,9.166,False,True,8.38776201570342,node,8.38776201570342
C4,SAN SALVADOR,San_Lorenzo,4.722453496985139,11.687829886739417,Sist. Ais.,2612.4,1278.98,False,5.682,False,True,4.205643163178334,node,4.205643163178334
C4,LITUANIA,San_Lorenzo,12.530082278000098,12.005013459436716,Sist. Ais.,1022.01,1278.98,False,15.076,False,False,5.449611965129911,node,5.449611965129911
C4,BRIGIDA,San_Lorenzo,9.634288135851097,12.046605765822646,Sist. Ais.,1328.48,1278.98,False,11.592,False,True,7.656751798551249,node,7.656751798551249
C4,IBERIA,San_Lorenzo,15.425876420149098,12.699099270374104,Sist. Ais.,880.61,1278.98,False,18.56,False,False,5.323767255340154,node,5.323767255340154
C4,SINAI,San_Lorenzo,31.988039691583115,14.38846103491433,Sist. Ais.,489.09,1278.98,False,38.488,False,False,10.511026629804357,node,10.511026629804357
C4,TRINIDACITO,San_Lorenzo,73.86086319985252,14.793132494058684,Sist. Ais.,227.47,1278.98,False,88.868,False,False,14.793132494058684,root,14.793132494058684
C4,SAN LORENZO,San_Lorenzo,23.991029768687334,18.68776994112393,Sist. Ais.,834.18,1278.98,False,28.866,False,False,13.18800854076024,node,13.18800854076024
C4,BITUMBO,San_Lorenzo,45.08022787020799,37.0518340880978,Sist. Ais.,879.23,1278.98,False,54.24,False,False,4.177998337153619,node,10.726432036395364
C4,SAN JORGE,San_Lorenzo,19.897834236299037,39.25229278993184,Sist. Ais.,2085.79,1278.98,False,23.941,False,True,0.24858487657153633,tap,4.185387024651541
C4,CHARAL,San_Lorenzo,65.54620553214949,42.7941654182114,Sist. Ais.,702.01,1278.98,False,78.864,False,False,2.127103046689597,node,8.025185382360013
C4,FORTALEZA,San_Lorenzo,68.25865605743535,52.54692285554989,Sist. Ais.,824.61,1278.98,False,82.128,False,False,5.157151534850657,node,5.157151534850657
C4,ROSARIO,San_Lorenzo,10.642308384209578,62.816349798346025,Sist. Ais.,6206.11,1278.98,False,12.805,False,True,10.968181140673671,node,10.968181140673671
C4,SAN ANTONIO,San_Lorenzo,3.2745564259106392,75.98233296960338,Sist. Ais.,24346.14,1278.98,True,3.94,True,True,,,
C4,VALPARAISO,San_Pedro,90.3437542594548,6.255156399287372,Sist. Ais.,90.07,1273.77,False,108.251,False,False,6.2551563992873715,root,6.255156399287372
C4,TRES ISLAS,San_Pedro,44.05118472088959,6.836868798793387,Sist. Ais.,180.2,1273.77,False,52.783,False,False,6.836868798793387,root,6.836868798793387
C4,SANTA ROSA,San_Pedro,46.43440484608481,11.32462097479034,Sist. Ais.,273.18,1273.77,False,55.638,False,False,7.577146074768594,node,7.577146074768594
C4,BARRACON,San_Pedro,56.504371496356356,11.50937083923596,Sist. Ais.,231.04,1273.77,False,67.704,False,False,6.018496392575715,tap,6.540998308102295
C4,MANGALITO,San_Pedro,63.95396751625005,15.516644150915504,Sist. Ais.,271.86,1273.77,False,76.631,False,False,4.239143942670882,node,4.239143942670882
C4,EL CARMEN,San_Pedro,75.58639752718702,16.595941793893523,Sist. Ais.,247.68,1273.77,False,90.569,False,False,8.362229841484018,node,8.362229841484018
C4,MARAVILLA,San_Pedro,43.530363600667776,16.931666501810643,Sist. Ais.,425.29,1273.77,False,52.159,False,False,16.81063772777734,node,16.81063772777734
C4,TRES ESTRELLAS,San_Pedro,65.09092495435671,17.21477267047513,Sist. Ais.,294.77,1273.77,False,77.993,False,False,11.133182678385367,node,11.133182678385367
C4,LOMA VELARDE,San_Pedro,72.90324175768377,18.775713465843,Sist. Ais.,287.5,1273.77,False,87.354,False,False,5.462498403241489,node,5.64243478968358
C4,PALLAR,San_Pedro,71.7988143781148,18.98476586537306,Sist. Ais.,294.71,1273.77,False,86.03,False,False,4.768466143008041,node,4.768466143008041
C4,SANTA ANA,San_Pedro,53.742165558458915,21.262776714833063,Sist. Ais.,432.3,1273.77,False,64.395,False,False,6.809017407595119,node,6.809017407595119
C4,NUEVA ESPERANZA,San_Pedro,3.503912534033048,21.641627168006004,Sist. Ais.,6493.29,1273.77,False,4.198,False,True,1.7425933801064193,node,1.7425933801064193
C4,FORTALEZA,San_Pedro,67.53693021867731,23.15280366175136,Sist. Ais.,376.91,1273.77,False,80.924,False,False,5.348855058528779,tap,9.916218656083501
C4,FLOR ESPERANZA,San_Pedro,11.332494366628959,23.36013423239496,Sist. Ais.,2178.74,1273.77,False,13.579,False,True,6.483564803077224,tap,6.767407798791975
C4,12 DE MARZO,San_Pedro,61.04992627083302,26.839421043382245,Sist. Ais.,478.42,1273.77,False,73.151,False,False,6.62451036814373,node,6.62451036814373
C4,CAYUSAL,San_Pedro,68.35768698320713,27.800560881653688,Sist. Ais.,443.88,1273.77,False,81.907,False,False,1.961093675645374,node,4.440474475382489
C4,LA PAZ,San_Pedro,40.18455140342316,33.60697556825164,Sist. Ais.,894.33,1273.77,False,48.15,False,False,1.3162249428404136,tap,2.110576990142024
C4,NACEBE,Santa_Rosa_Pando,4.003994014115637,0.0007449728860776,Sist. Ais.,17.67,1276.81,False,4.809,False,False,0.0007449728860776324,root,0.0007449728860776
C4,LAS ABEJAS II,Santa_Rosa_Pando,26.407172685855524,0.0013612602813844,Sist. Ais.,17.53,1276.81,False,31.718,False,False,0.0013612602814169334,root,0.0013612602813844
C4,SANTA ROSA,Santa_Rosa_Pando,86.46708289759009,0.004933790002301,Sist. Ais.,17.53,1276.81,False,103.857,False,False,0.004933790002040547,root,0.004933790002301
C4,BERNARDINO RACUA,Santa_Rosa_Pando,41.38402907937878,0.0076842236168288,Sist. Ais.,17.67,1276.81,False,49.707,False,False,0.007684223615952139,root,0.0076842236168288
C4,SIMON BOLIVAR,Santa_Rosa_Pando,15.281825668806361,0.0124449220822759,Sist. Ais.,18.33,1276.81,False,18.355,False,False,0.012444922082043503,root,0.0124449220822759
C4,MONTERREY,Santa_Rosa_Pando,26.988838435870168,0.0140845673543956,Sist. Ais.,18.02,1276.81,False,32.417,False,False,0.014084567354430472,root,0.0140845673543956
C4,DOS LAGOS,Santa_Rosa_Pando,21.6690282840837,0.0212293683786539,Sist. Ais.,18.5,1276.81,False,26.027,False,False,0.021229368378349853,root,0.0212293683786539
C4,1RO DE MAYO,Santa_Rosa_Pando,14.97685639352325,0.0256207474030188,Sist. Ais.,19.27,1276.81,False,17.989,False,False,0.0256207474032149,root,0.0256207474030188
C4,LAS ABEJAS,Santa_Rosa_Pando,10.238711991751424,0.0320908332633664,Sist. Ais.,20.76,1276.81,False,12.298,False,False,0.032090833263285025,root,0.0320908332633664
C4,PUERTO MORALES AYMA,Santa_Rosa_Pando,76.13243186930028,0.0498893114288301,Sist. Ais.,18.16,1276.81,False,91.444,False,False,0.04988931142846655,root,0.0498893114288301
C4,ALTO BAHIA II,Santa_Rosa_Pando,50.00195565817627,8.588287549878975,Sist. Ais.,197.56,1276.81,False,60.058,False,False,8.588287549878975,root,8.588287549878975
C4,COPACABANA,Santa_Rosa_Pando,16.320945331745655,12.105802343102898,Sist. Ais.,795.16,1276.81,False,19.603,False,False,10.42294083026895,tap,11.269563037139953
C4,VILLA DEL CARMEN,Santa_Rosa_Pando,15.863491418820995,13.891007665179725,Sist. Ais.,935.58,1276.81,False,19.054,False,False,8.400079838800577,node,8.400079838800577
C4,16 DE JULIO,Santa_Rosa_Pando,1.039119662939298,15.440936984884116,Sist. Ais.,15597.43,1276.81,True,1.248,True,True,,,
C4,PALESTINA,Santa_Rosa_Pando,41.23154444173722,30.809259456323662,Sist. Ais.,800.92,1276.81,False,49.524,False,False,6.754268805811637,node,19.98150622603274
C4,SANTA TEREZA,Santos_Mercado,43.05124582709847,0.0651474452271159,Sist. Ais.,19.06,1284.99,False,52.045,False,False,0.06514744522711599,root,0.0651474452271159
C4,RESERVA,Santos_Mercado,99.99055414786241,0.0822600916696484,Sist. Ais.,18.34,1284.99,False,120.88,False,False,0.08226009166964847,root,0.0822600916696484
C4,CHIRIPA,Santos_Mercado,57.60632988590997,8.553353758026091,Sist. Ais.,173.15,1284.99,False,69.641,False,False,8.553353758026091,root,8.553353758026091
C4,PUERTO SUCRE,Santos_Mercado,14.755799358743044,10.50421556578216,Sist. Ais.,763.85,1284.99,False,17.838,False,False,6.324312152926189,node,6.324312152926189
C4,CHIRIPA,Santos_Mercado,10.549079471550487,12.601261808838023,Sist. Ais.,1269.92,1284.99,False,12.753,False,False,7.691324865119994,node,7.691324865119994
C4,SAN JOSE,Santos_Mercado,5.181950544762719,16.500130216670104,Sist. Ais.,3355.98,1284.99,False,6.265,True,True,0.6784305275528038,tap,
C4,CAMPESINA PARAISO,Santos_Mercado,15.956414689967207,19.120409743382968,Sist. Ais.,1273.85,1284.99,False,19.29,False,False,8.665515941691579,node,8.665515941691579
C4,SAN MARTIN,Santos_Mercado,21.912880592368545,28.98239821255749,Sist. Ais.,1404.21,1284.99,False,26.491,False,True,18.77370855751125,node,18.77370855751125
C4,SAN MARTIN TACANA,Santos_Mercado,84.46023943148074,32.364773805296274,Sist. Ais.,419.25,1284.99,False,102.105,False,False,7.595273270015265,tap,8.859571911502401
C4,LOS ALMENDROS,Santos_Mercado,42.214582797833884,33.731128491676856,Sist. Ais.,855.25,1284.99,False,51.034,False,False,4.078259028441937,tap,4.802057204640663
C4,VILLA VICTORIA,Santos_Mercado,136.32635563282741,36.02205711849203,Sist. Ais.,294.52,1284.99,False,164.806,False,False,2.535262647847779,root,36.02205711849203
C4,ALMENDROS II,Santos_Mercado,66.9547940262363,36.79960325170685,Sist. Ais.,593.74,1284.99,False,80.942,False,False,5.525850080374359,node,5.525850080374359
C4,MOLINO,Santos_Mercado,9.96887495175288,41.2375200614996,Sist. Ais.,4354.62,1284.99,True,12.051,True,True,,,
C4,TAMARINDO,Santos_Mercado,11.564516420749602,76.4740530447699,Sist. Ais.,6950.85,1284.99,True,13.98,True,True,,,
C4,7 DE ENERO,Santos_Mercado,13.160157889746324,77.13806046960046,Sist. Ais.,6163.09,1284.99,True,15.909,True,True,,,
C4,EL CARMEN,Sena,31.036972805240456,0.0198078552309911,Sist. Ais.,18.14,1283.46,False,37.476,False,False,0.019807855230846036,root,0.0198078552309911
C4,MONTE SINAI,Sena,64.52498442659082,0.1474685179633489,Sist. Ais.,19.87,1283.46,False,77.911,False,False,0.14746851796296603,root,0.1474685179633489
C4,EL SENA,Sena,601.220543865383,0.1636181526982188,Sist. Ais.,17.76,1283.46,False,725.949,False,False,0.16361815269789146,root,0.1636181526982188
C4,VILLA COTOCA,Sena,43.070323511493434,7.899156218765868,Sist. Ais.,209.77,1283.46,False,52.006,False,False,7.899156218765868,root,7.899156218765868
C4,SACRIFICIO,Sena,72.49355100365992,9.183013775093135,Sist. Ais.,150.29,1283.46,False,87.533,False,False,9.183013775093137,root,9.183013775093135
C4,EL TURI,Sena,23.401171289616222,11.125426186656917,Sist. Ais.,515.94,1283.46,False,28.256,False,False,6.726658201195099,node,6.726658201195099
C4,SANTA TRINIDAD,Sena,42.84848013719685,15.811258912170766,Sist. Ais.,404.37,1283.46,False,51.738,False,False,12.23635487447169,node,12.23635487447169
C4,BELEN,Sena,2.340117128961622,17.553552227483614,Sist. Ais.,7882.24,1283.46,False,2.826,True,True,1.6907008334949682,tap,
C4,CANADA,Sena,20.950132473506308,17.68048854900702,Sist. Ais.,902.32,1283.46,False,25.296,False,False,14.77167460755299,node,14.77167460755299
C4,SANTA TERESA,Sena,2.340117128961622,18.64231304028977,Sist. Ais.,8370.05,1283.46,False,2.826,False,True,1.7069190824064184,node,1.7069190824064184
C4,TURI RIO,Sena,47.861479456564965,19.621320518862834,Sist. Ais.,447.31,1283.46,False,57.791,False,False,8.992976478834288,tap,12.552663926439074
C4,NUEVA FEDERACION,Sena,59.45114341422478,19.7179591269049,Sist. Ais.,365.22,1283.46,False,71.785,False,False,4.091981929719608,root,19.7179591269049
C4,SANTA FE,Sena,11.700585644808111,24.424052982550617,Sist. Ais.,2206.08,1283.46,False,14.128,False,True,5.73552954045585,node,5.73552954045585
C4,BELLA BRISA,Sena,2.340117128961622,24.966402773211243,Sist. Ais.,11203.52,1283.46,True,2.826,True,True,,,
C4,TURI DOS,Sena,11.700585644808111,25.83409382117687,Sist. Ais.,2332.44,1283.46,False,14.128,False,True,4.425209230967838,tap,6.498148374567419
C4,REMANZO,Sena,27.970483860391177,28.214446283869066,Sist. Ais.,1075.09,1283.46,False,33.773,False,False,0.055954796237339045,tap,2.582331878452406
C4,SANTAROSITA,Sena,5.850292822404056,28.616567587839448,Sist. Ais.,5146.07,1283.46,False,7.064,False,True,0.40731000669689743,tap,0.41113547740116746
C4,VILLA FRONTERA,Sena,42.84848013719685,28.780799705370352,Sist. Ais.,721.72,1283.46,False,51.738,False,False,2.582331878452406,node,9.451755346329449
C4,BRIGIDA II,Sena,17.550878467212165,30.68162381091515,Sist. Ais.,1850.37,1283.46,False,21.192,False,True,7.918211076065514,node,7.918211076065514
C4,SAN JOSE,Sena,79.62482407769308,30.87461090383096,Sist. Ais.,424.02,1283.46,False,96.144,False,False,2.7049766520703695,node,30.38066765783447
C4,TATUCITO,Sena,26.68950360876208,31.79904465987793,Sist. Ais.,1266.67,1283.46,False,32.226,False,False,12.458830782125517,tap,12.731561005863748
C4,BERCEBA,Sena,16.380819902731353,33.21072245518073,Sist. Ais.,2143.17,1283.46,False,19.779,False,True,1.6043537169155235,node,1.6043537169155235
C4,RECREO,Sena,31.369737866685323,33.99349465315425,Sist. Ais.,1153.64,1283.46,False,37.878,False,False,10.04161974239011,node,10.04161974239011
C4,CACHUELITA,Sena,52.20894865304335,34.67277368605146,Sist. Ais.,713.78,1283.46,False,63.04,False,False,3.2596757137792096,node,3.2596757137792096
C4,LA ESPERANZA,Sena,15.210761338250546,36.253238786449735,Sist. Ais.,2516.4,1283.46,False,18.366,False,True,2.477288487463571,node,2.477288487463571
C4,RESERVA,Sena,75.72104162980786,36.91733632874354,Sist. Ais.,528.65,1283.46,False,91.43,False,False,1.1443302734677794,node,17.299944141396892
C4,RINCONCITO PANDINO,Sena,57.72647641400253,37.25124525351793,Sist. Ais.,694.06,1283.46,False,69.702,False,False,2.0232088497466307,tap,2.6906379720443696
C4,LAS MERCEDES,Sena,61.34757379459326,37.61072499009836,Sist. Ais.,660.27,1283.46,False,74.075,False,False,4.033398169099388,node,7.159265085846116
C4,NUEVA ESPERANZA II,Sena,20.728289099209732,39.78243258440721,Sist. Ais.,2029.74,1283.46,False,25.029,False,True,3.584570334993159,node,3.584570334993159
C4,SANTA ELENA,Sena,74.72274644547326,39.84231987725296,Sist. Ais.,576.52,1283.46,False,90.225,False,False,1.7737414261703826,tap,18.16013312397387
C4,PRIMERO DE DICIEMBRE,Sena,28.918699050575416,40.87213240675104,Sist. Ais.,1499.33,1283.46,False,34.918,False,True,12.443932668676942,node,12.443932668676942
C4,BALLIVIAN,Sena,28.696855676278833,43.684001965253,Sist. Ais.,1613.52,1283.46,False,34.65,False,True,0.7994157653609995,tap,10.429581186020146
C4,NUEVA EMPRESA,Sena,31.48065955383361,44.2747907197781,Sist. Ais.,1492.06,1283.46,False,38.012,False,True,6.753064617948304,tap,7.441433041786612
C4,SOLEDAD,Sena,24.571229854097034,44.510087218566994,Sist. Ais.,1916.76,1283.46,False,29.669,False,True,8.433752258740292,tap,8.69785861767341
C4,SAN ANTONIO,Sena,60.590229169602935,45.58822377992821,Sist. Ais.,806.35,1283.46,False,73.16,False,False,7.144198239798421,node,7.144198239798421
C4,SAN MIGUEL,Sena,21.174338171940157,48.82093357337262,Sist. Ais.,2434.91,1283.46,False,25.567,False,True,2.6661927745217353,node,9.650666651664501
C4,SAN CARLOS,Sena,4.680234257923244,50.451823433236925,Sist. Ais.,11319.79,1283.46,False,5.651,False,True,3.784415571918662,tap,4.629296397066442
C4,COPACABANA,Sena,20.839210786358024,50.74613327991972,Sist. Ais.,2570.64,1283.46,False,25.162,False,True,2.651602304322999,node,2.651602304322999
C4,SANTA ROSA DE LIMA,Sena,19.669152221877212,52.136947283314754,Sist. Ais.,2796.66,1283.46,False,23.75,False,True,1.546653251090219,tap,8.123000280857076
C4,BERLIN,Sena,9.360468515846488,53.25369616975247,Sist. Ais.,5982.47,1283.46,False,11.302,False,True,7.0730775333609,node,7.0730775333609
C4,PALMA REAL,Sena,53.71177227896902,54.01338596231341,Sist. Ais.,1071.84,1283.46,False,64.855,False,False,10.398898891222526,node,23.99932652896957
C4,GIRADO,Sena,18.720937031692976,55.92210763405246,Sist. Ais.,3149.42,1283.46,False,22.605,False,True,7.2977733764947805,tap,7.370091130611654
C4,PALMAR,Sena,79.34213901039857,57.588791730323095,Sist. Ais.,778.49,1283.46,False,95.802,False,False,3.0451597647144166,node,23.838417150544046
C4,SAN ROQUE,Sena,46.58049920493586,57.5980104100262,Sist. Ais.,1313.94,1283.46,False,56.244,False,True,3.8158243096154396,node,3.8158243096154396
C4,FLORIDA,Sena,23.068406228171355,57.92458981155002,Sist. Ais.,2650.19,1283.46,False,27.854,False,True,5.944796605318624,tap,7.994930629575529
C4,EL COLORADO,Sena,21.0610541606546,58.40591347852271,Sist. Ais.,2925.08,1283.46,False,25.43,False,True,7.4847854567439756,node,7.4847854567439756
C4,SANTA ROSA DEL MANUPARE,Sena,38.390089253570196,59.27843502103836,Sist. Ais.,1636.43,1283.46,False,46.354,False,True,3.364320208705814,tap,12.980489246967231
C4,SAN MIGUEL,Sena,31.034610481103194,62.11259417131892,Sist. Ais.,2115.89,1283.46,False,37.473,False,True,4.609715247479861,node,4.609715247479861
C4,ARROYO COLORADO,Sena,12.87064420928892,62.34697381237109,Sist. Ais.,5096.42,1283.46,False,15.541,False,True,4.281915614673125,tap,5.254312450151348
C4,SIMPENSAR,Sena,5.850292822404056,64.11398142996802,Sist. Ais.,11507.82,1283.46,False,7.064,False,True,4.617660390960529,tap,5.326437258909116
C4,SAN SALVADOR,Sena,22.23111272513541,64.98417371331779,Sist. Ais.,3082.29,1283.46,False,26.843,False,True,1.595244577592668,tap,5.070134070759812
C4,COLMENA,Sena,108.65444481541678,65.71929753523627,Sist. Ais.,651.64,1283.46,False,131.196,False,False,10.669401009072415,node,15.482035862574685
C4,4 DE JUNIO,Sena,19.669152221877212,67.33755421866402,Sist. Ais.,3606.94,1283.46,True,23.75,True,True,,,
C4,NUEVA ESPERANZA,Sena,108.76536650256507,67.48832577788546,Sist. Ais.,668.05,1283.46,False,131.33,False,False,7.360044869796086,node,28.53074983166912
C4,TRIUNFO,Sena,65.36227792962677,67.91144738480538,Sist. Ais.,1106.84,1283.46,False,78.922,False,False,22.850882684805928,node,22.850882684805928
C4,SAN ANTONIO,Sena,3.0974617539519462,69.73052434545198,Sist. Ais.,23620.9,1283.46,False,3.74,True,True,2.349922987635005,tap,
C4,PEKIN,Sena,54.659987469153265,70.20909887204418,Sist. Ais.,1364.21,1283.46,False,66.0,False,True,3.4823812278444857,node,3.4823812278444857
C4,ALTO BUENA VISTA,Sena,29.25146411202028,71.19864619823058,Sist. Ais.,2569.48,1283.46,False,35.32,False,True,6.012843836504017,node,6.012843836504017
C4,SANTA MARIA DEL WIPA,Sena,32.65071811831442,72.30949107353106,Sist. Ais.,2339.47,1283.46,False,39.424,False,True,3.0146023265135513,tap,7.436327038368201
C4,PUERTO PALOMA,Sena,3.5101756934424335,73.10963288085436,Sist. Ais.,21855.02,1283.46,False,4.238,False,True,2.6407708259294593,tap,2.8986430411892012
C4,RANCHITO,Sena,16.380819902731353,74.64468444937293,Sist. Ais.,4795.2,1283.46,False,19.779,False,True,2.3833259432588463,node,3.5785083248039466
C4,RESERVA II,Villa_Nueva,49.02156450634257,0.0168327018484832,Sist. Ais.,17.83,1282.83,False,59.162,False,False,0.016832701848483237,root,0.0168327018484832
C4,ENAREVENA,Villa_Nueva,13.021154500636694,0.0404816440607124,Sist. Ais.,20.73,1282.83,False,15.715,False,False,0.04048164406071246,root,0.0404816440607124
C4,SANTA CRUCITO,Villa_Nueva,61.02112351277141,0.131696076702393,Sist. Ais.,19.74,1282.83,False,73.644,False,False,0.13169607670239303,root,0.131696076702393
C4,LOMA ALTA,Villa_Nueva,38.55410991015562,0.4381005227763587,Sist. Ais.,29.39,1282.83,False,46.529,False,False,0.43810052277635875,root,0.4381005227763587
C4,SANTA TERESITA,Villa_Nueva,34.97881451149802,2.822816289461168,Sist. Ais.,102.09,1282.83,False,42.214,False,False,2.822816289461168,root,2.822816289461168
C4,AGUARENDA,Villa_Nueva,20.680521227566565,3.0718515408435083,Sist. Ais.,173.21,1282.83,False,24.958,False,False,3.0718515408435083,root,3.0718515408435083
C4,ISLA LAS PETAS,Villa_Nueva,22.21320329994824,5.529968387082769,Sist. Ais.,278.49,1282.83,False,26.808,False,False,5.529968387082769,root,5.529968387082769
C4,BELEN,Villa_Nueva,21.701539059634637,5.718543714110882,Sist. Ais.,293.76,1282.83,False,26.191,False,False,5.376631255835146,node,5.376631255835146
C4,BELLA BRISA,Villa_Nueva,33.95664135515039,7.310022627336611,Sist. Ais.,243.19,1282.83,False,40.981,False,False,7.310022627336611,root,7.310022627336611
C4,CALLAO GUADALUPE,Villa_Nueva,11.744593379481717,8.91301665451575,Sist. Ais.,813.17,1282.83,False,14.174,False,False,0.8628142876799949,tap,3.964894571040654
